,frame,timestamp,rssi,frame_control,source_mac,core,seq_num,channel_spec,spatial_stream,chip,rssi_ma
55,55,1753620616148822,-55,128,3C:6A:D2:84:AD:40,0,23536,2ae0,0,43455c0,-55.666666666666664
56,56,1753620616254207,-55,128,3C:6A:D2:84:AD:40,0,23552,2ae0,0,43455c0,-55.333333333333336
57,57,1753620616354509,-54,128,3C:6A:D2:84:AD:40,0,23568,2ae0,0,43455c0,-54.666666666666664
58,58,1753620616457001,-56,128,3C:6A:D2:84:AD:40,0,23584,2ae0,0,43455c0,-55.0
59,59,1753620616559386,-55,128,3C:6A:D2:84:AD:40,0,23600,2ae0,0,43455c0,-55.0
60,60,1753620616622445,-55,8,3C:6A:D2:84:AD:40,0,10640,2ae0,0,43455c0,-55.333333333333336
61,61,1753620616661769,-56,128,3C:6A:D2:84:AD:40,0,23616,2ae0,0,43455c0,-55.333333333333336
62,62,1753620616764133,-56,128,3C:6A:D2:84:AD:40,0,23632,2ae0,0,43455c0,-55.666666666666664
63,63,1753620616868607,-58,128,3C:6A:D2:84:AD:40,0,23648,2ae0,0,43455c0,-56.666666666666664
64,64,1753620616968968,-57,128,3C:6A:D2:84:AD:40,0,23664,2ae0,0,43455c0,-57.0
65,65,1753620617071360,-57,128,3C:6A:D2:84:AD:40,0,23680,2ae0,0,43455c0,-57.333333333333336
66,66,1753620617173728,-58,128,3C:6A:D2:84:AD:40,0,23696,2ae0,0,43455c0,-57.333333333333336
67,67,1753620617276186,-56,128,3C:6A:D2:84:AD:40,0,23712,2ae0,0,43455c0,-57.0
68,68,1753620617378565,-60,128,3C:6A:D2:84:AD:40,0,23728,2ae0,0,43455c0,-58.0
69,69,1753620617483073,-58,128,3C:6A:D2:84:AD:40,0,23744,2ae0,0,43455c0,-58.0
70,70,1753620617583366,-55,128,3C:6A:D2:84:AD:40,0,23760,2ae0,0,43455c0,-57.666666666666664
71,71,1753620617687930,-54,128,3C:6A:D2:84:AD:40,0,23776,2ae0,0,43455c0,-55.666666666666664
72,72,1753620617790251,-55,128,3C:6A:D2:84:AD:40,0,23792,2ae0,0,43455c0,-54.666666666666664
73,73,1753620617892657,-52,128,3C:6A:D2:84:AD:40,0,23808,2ae0,0,43455c0,-53.666666666666664
74,74,1753620617993010,-53,128,3C:6A:D2:84:AD:40,0,23824,2ae0,0,43455c0,-53.333333333333336
75,75,1753620618095405,-50,128,3C:6A:D2:84:AD:40,0,23840,2ae0,0,43455c0,-51.666666666666664
76,76,1753620618197800,-52,128,3C:6A:D2:84:AD:40,0,23856,2ae0,0,43455c0,-51.666666666666664
77,77,1753620618300163,-50,128,3C:6A:D2:84:AD:40,0,23872,2ae0,0,43455c0,-50.666666666666664
78,78,1753620618401498,-52,128,3C:6A:D2:84:AD:40,0,23888,2ae0,0,43455c0,-51.333333333333336
79,79,1753620618507076,-51,128,3C:6A:D2:84:AD:40,0,23904,2ae0,0,43455c0,-51.0
80,80,1753620618583319,-52,8,3C:6A:D2:84:AD:40,0,10656,2ae0,0,43455c0,-51.666666666666664
81,81,1753620618583877,-52,8,3C:6A:D2:84:AD:40,0,10688,2ae0,0,43455c0,-51.666666666666664
82,82,1753620618584405,-52,8,3C:6A:D2:84:AD:40,0,10720,2ae0,0,43455c0,-52.0
83,83,1753620618606335,-53,128,3C:6A:D2:84:AD:40,0,23920,2ae0,0,43455c0,-52.333333333333336
84,84,1753620618709795,-52,128,3C:6A:D2:84:AD:40,0,23936,2ae0,0,43455c0,-52.333333333333336
85,85,1753620618812182,-54,128,3C:6A:D2:84:AD:40,0,23952,2ae0,0,43455c0,-53.0
86,86,1753620618914567,-54,128,3C:6A:D2:84:AD:40,0,23968,2ae0,0,43455c0,-53.333333333333336
87,87,1753620619016999,-55,128,3C:6A:D2:84:AD:40,0,23984,2ae0,0,43455c0,-54.333333333333336
88,88,1753620619119418,-54,128,3C:6A:D2:84:AD:40,0,24000,2ae0,0,43455c0,-54.333333333333336
89,89,1753620619221781,-55,128,3C:6A:D2:84:AD:40,0,24016,2ae0,0,43455c0,-54.666666666666664
90,90,1753620619324209,-55,128,3C:6A:D2:84:AD:40,0,24032,2ae0,0,43455c0,-54.666666666666664
91,91,1753620619426573,-55,128,3C:6A:D2:84:AD:40,0,24048,2ae0,0,43455c0,-55.0
92,92,1753620619529000,-54,128,3C:6A:D2:84:AD:40,0,24064,2ae0,0,43455c0,-54.666666666666664
93,93,1753620619625500,-55,8,3C:6A:D2:84:AD:40,0,10736,2ae0,0,43455c0,-54.666666666666664
94,94,1753620619631361,-54,128,3C:6A:D2:84:AD:40,0,24080,2ae0,0,43455c0,-54.333333333333336
95,95,1753620619735892,-54,128,3C:6A:D2:84:AD:40,0,24096,2ae0,0,43455c0,-54.333333333333336
96,96,1753620619836185,-55,128,3C:6A:D2:84:AD:40,0,24112,2ae0,0,43455c0,-54.333333333333336
97,97,1753620619938568,-53,128,3C:6A:D2:84:AD:40,0,24128,2ae0,0,43455c0,-54.0
98,98,1753620620041000,-55,128,3C:6A:D2:84:AD:40,0,24144,2ae0,0,43455c0,-54.333333333333336
99,99,1753620620143409,-54,128,3C:6A:D2:84:AD:40,0,24160,2ae0,0,43455c0,-54.0
100,100,1753620620247931,-54,128,3C:6A:D2:84:AD:40,0,24176,2ae0,0,43455c0,-54.333333333333336
101,101,1753620620348206,-54,128,3C:6A:D2:84:AD:40,0,24192,2ae0,0,43455c0,-54.0
102,102,1753620620450562,-54,128,3C:6A:D2:84:AD:40,0,24208,2ae0,0,43455c0,-54.0
103,103,1753620620553038,-55,128,3C:6A:D2:84:AD:40,0,24224,2ae0,0,43455c0,-54.333333333333336
104,104,1753620620655455,-55,128,3C:6A:D2:84:AD:40,0,24240,2ae0,0,43455c0,-54.666666666666664
105,105,1753620620758394,-54,128,3C:6A:D2:84:AD:40,0,24256,2ae0,0,43455c0,-54.666666666666664
106,106,1753620620860201,-55,128,3C:6A:D2:84:AD:40,0,24272,2ae0,0,43455c0,-54.666666666666664
107,107,1753620620961531,-54,128,3C:6A:D2:84:AD:40,0,24288,2ae0,0,43455c0,-54.333333333333336
108,108,1753620621064976,-55,128,3C:6A:D2:84:AD:40,0,24304,2ae0,0,43455c0,-54.666666666666664
109,109,1753620621167394,-55,128,3C:6A:D2:84:AD:40,0,24320,2ae0,0,43455c0,-54.666666666666664
110,110,1753620621269811,-56,128,3C:6A:D2:84:AD:40,0,24336,2ae0,0,43455c0,-55.333333333333336
111,111,1753620621372170,-55,128,3C:6A:D2:84:AD:40,0,24352,2ae0,0,43455c0,-55.333333333333336
112,112,1753620621474643,-55,128,3C:6A:D2:84:AD:40,0,24368,2ae0,0,43455c0,-55.333333333333336
