,frame,timestamp,rssi,frame_control,source_mac,core,seq_num,channel_spec,spatial_stream,chip,rssi_ma
56,56,1750558890049069,-51,128,3C:6A:D2:84:AD:40,0,7200,2ae0,0,43455c0,-51.0
57,57,1750558890152996,-51,128,3C:6A:D2:84:AD:40,0,7216,2ae0,0,43455c0,-51.0
58,58,1750558890253883,-51,128,3C:6A:D2:84:AD:40,0,7232,2ae0,0,43455c0,-51.0
59,59,1750558890355214,-51,128,3C:6A:D2:84:AD:40,0,7248,2ae0,0,43455c0,-51.0
60,60,1750558890458633,-51,128,3C:6A:D2:84:AD:40,0,7264,2ae0,0,43455c0,-51.0
61,61,1750558890561026,-51,128,3C:6A:D2:84:AD:40,0,7280,2ae0,0,43455c0,-51.0
62,62,1750558890663465,-51,128,3C:6A:D2:84:AD:40,0,7296,2ae0,0,43455c0,-51.0
63,63,1750558890765853,-51,128,3C:6A:D2:84:AD:40,0,7312,2ae0,0,43455c0,-51.0
64,64,1750558890868313,-50,128,3C:6A:D2:84:AD:40,0,7328,2ae0,0,43455c0,-50.666666666666664
65,65,1750558890970280,-50,128,3C:6A:D2:84:AD:40,0,7344,2ae0,0,43455c0,-50.333333333333336
66,66,1750558891073033,-50,128,3C:6A:D2:84:AD:40,0,7360,2ae0,0,43455c0,-50.0
67,67,1750558891175464,-50,128,3C:6A:D2:84:AD:40,0,7376,2ae0,0,43455c0,-50.0
68,68,1750558891278738,-50,128,3C:6A:D2:84:AD:40,0,7392,2ae0,0,43455c0,-50.0
69,69,1750558891380742,-50,128,3C:6A:D2:84:AD:40,0,7408,2ae0,0,43455c0,-50.0
70,70,1750558891482749,-51,128,3C:6A:D2:84:AD:40,0,7424,2ae0,0,43455c0,-50.333333333333336
71,71,1750558891585045,-50,128,3C:6A:D2:84:AD:40,0,7440,2ae0,0,43455c0,-50.333333333333336
72,72,1750558891687801,-50,128,3C:6A:D2:84:AD:40,0,7456,2ae0,0,43455c0,-50.333333333333336
73,73,1750558891789833,-50,128,3C:6A:D2:84:AD:40,0,7472,2ae0,0,43455c0,-50.0
74,74,1750558891892479,-50,128,3C:6A:D2:84:AD:40,0,7488,2ae0,0,43455c0,-50.0
75,75,1750558891994648,-50,128,3C:6A:D2:84:AD:40,0,7504,2ae0,0,43455c0,-50.0
76,76,1750558892097056,-50,128,3C:6A:D2:84:AD:40,0,7520,2ae0,0,43455c0,-50.0
77,77,1750558892199485,-50,128,3C:6A:D2:84:AD:40,0,7536,2ae0,0,43455c0,-50.0
78,78,1750558892301892,-50,128,3C:6A:D2:84:AD:40,0,7552,2ae0,0,43455c0,-50.0
79,79,1750558892404311,-50,128,3C:6A:D2:84:AD:40,0,7568,2ae0,0,43455c0,-50.0
80,80,1750558892506693,-51,128,3C:6A:D2:84:AD:40,0,7584,2ae0,0,43455c0,-50.333333333333336
81,81,1750558892607987,-51,128,3C:6A:D2:84:AD:40,0,7600,2ae0,0,43455c0,-50.666666666666664
82,82,1750558892711498,-51,128,3C:6A:D2:84:AD:40,0,7616,2ae0,0,43455c0,-51.0
83,83,1750558892813887,-51,128,3C:6A:D2:84:AD:40,0,7632,2ae0,0,43455c0,-51.0
84,84,1750558892916308,-51,128,3C:6A:D2:84:AD:40,0,7648,2ae0,0,43455c0,-51.0
85,85,1750558893017597,-51,128,3C:6A:D2:84:AD:40,0,7664,2ae0,0,43455c0,-51.0
86,86,1750558893121080,-51,128,3C:6A:D2:84:AD:40,0,7680,2ae0,0,43455c0,-51.0
87,87,1750558893223486,-51,128,3C:6A:D2:84:AD:40,0,7696,2ae0,0,43455c0,-51.0
88,88,1750558893325741,-51,128,3C:6A:D2:84:AD:40,0,7712,2ae0,0,43455c0,-51.0
89,89,1750558893428285,-51,128,3C:6A:D2:84:AD:40,0,7728,2ae0,0,43455c0,-51.0
90,90,1750558893532791,-51,128,3C:6A:D2:84:AD:40,0,7744,2ae0,0,43455c0,-51.0
91,91,1750558893633099,-51,128,3C:6A:D2:84:AD:40,0,7760,2ae0,0,43455c0,-51.0
92,92,1750558893735423,-51,128,3C:6A:D2:84:AD:40,0,7776,2ae0,0,43455c0,-51.0
93,93,1750558893837905,-51,128,3C:6A:D2:84:AD:40,0,7792,2ae0,0,43455c0,-51.0
94,94,1750558893940309,-51,128,3C:6A:D2:84:AD:40,0,7808,2ae0,0,43455c0,-51.0
95,95,1750558894041730,-51,128,3C:6A:D2:84:AD:40,0,7824,2ae0,0,43455c0,-51.0
96,96,1750558894145116,-51,128,3C:6A:D2:84:AD:40,0,7840,2ae0,0,43455c0,-51.0
97,97,1750558894247518,-51,128,3C:6A:D2:84:AD:40,0,7856,2ae0,0,43455c0,-51.0
98,98,1750558894349909,-51,128,3C:6A:D2:84:AD:40,0,7872,2ae0,0,43455c0,-51.0
99,99,1750558894452339,-51,128,3C:6A:D2:84:AD:40,0,7888,2ae0,0,43455c0,-51.0
100,100,1750558894554746,-50,128,3C:6A:D2:84:AD:40,0,7904,2ae0,0,43455c0,-50.666666666666664
101,101,1750558894656915,-50,128,3C:6A:D2:84:AD:40,0,7920,2ae0,0,43455c0,-50.333333333333336
102,102,1750558894759507,-50,128,3C:6A:D2:84:AD:40,0,7936,2ae0,0,43455c0,-50.0
103,103,1750558894861928,-50,128,3C:6A:D2:84:AD:40,0,7952,2ae0,0,43455c0,-50.0
104,104,1750558894964299,-50,128,3C:6A:D2:84:AD:40,0,7968,2ae0,0,43455c0,-50.0
105,105,1750558895066746,-50,128,3C:6A:D2:84:AD:40,0,7984,2ae0,0,43455c0,-50.0
106,106,1750558895169121,-50,128,3C:6A:D2:84:AD:40,0,8000,2ae0,0,43455c0,-50.0
107,107,1750558895271463,-50,128,3C:6A:D2:84:AD:40,0,8016,2ae0,0,43455c0,-50.0
108,108,1750558895373900,-50,128,3C:6A:D2:84:AD:40,0,8032,2ae0,0,43455c0,-50.0
109,109,1750558895476353,-50,128,3C:6A:D2:84:AD:40,0,8048,2ae0,0,43455c0,-50.0
110,110,1750558895517248,-50,8,3C:6A:D2:84:AD:40,0,40432,2ae0,0,43455c0,-50.0
111,111,1750558895517762,-50,8,3C:6A:D2:84:AD:40,0,40448,2ae0,0,43455c0,-50.0
112,112,1750558895518529,-50,8,3C:6A:D2:84:AD:40,0,40464,2ae0,0,43455c0,-50.0
113,113,1750558895519440,-50,8,3C:6A:D2:84:AD:40,0,40480,2ae0,0,43455c0,-50.0
114,114,1750558895520653,-50,8,3C:6A:D2:84:AD:40,0,40496,2ae0,0,43455c0,-50.0
115,115,1750558895578744,-50,128,3C:6A:D2:84:AD:40,0,8064,2ae0,0,43455c0,-50.0
116,116,1750558895681107,-50,128,3C:6A:D2:84:AD:40,0,8080,2ae0,0,43455c0,-50.0
