average_doppler_shift
-1.856648376609153317e+01
-1.316356890088870024e+01
-7.760654035685877972e+00
-4.458690857806823615e+00
4.864116682529412983e-01
2.966069031810933510e+00
7.349027052905710455e+00
7.219846307568446697e+00
4.477468739583249757e+00
-1.128269531855955687e+00
-2.879616884269003307e+00
-4.157669889716864020e+00
-4.752972909282128455e+00
-3.535522176913675541e+00
-3.671566051813859310e+00
-2.448456073006361144e+00
-3.964396503804861194e+00
-7.515206294714291246e+00
-8.009563011317952785e+00
-7.577988873034750661e+00
-3.713807801764561045e+00
-1.285704451977814244e+00
-5.565845756070836536e+00
-7.606319255426414294e+00
-7.801118830924304248e+00
-5.708367042301567551e+00
5.661522224302655698e-02
1.331010747100016101e+00
1.261887671912091502e+00
-8.820582605531306353e-01
-2.650179704851110873e+00
-9.318831806680989427e-01
6.096046525986207332e-01
1.399376110594260814e+00
7.757871973011641886e-01
1.434021696210636965e-01
1.526948788592071560e-01
-6.732338356865187556e+00
-1.147876306392271140e+01
-1.237067997766025407e+01
-8.594073022686513852e+00
-6.789925553564793326e+00
-9.309124485084941725e+00
-1.504788503165291758e+01
-1.397094540294843412e+01
-7.956693830813579282e+00
-2.843721863372119518e+00
5.721286479419862125e+00
5.673136080944804149e+00
5.589594599737624847e+00
2.245822333365942391e+00
-3.688726391850596364e+00
-4.832232830289684422e+00
-4.925667884261942575e+00
-3.053622309390851886e+00
-7.490734854551704958e-01
3.178166492158184253e-01
-1.919460414568368856e-01
3.154915727333285624e-01
1.102295606934820871e+00
2.543504120314518779e+00
3.577980600158127356e+00
6.573654633331631914e+00
6.938680820368672286e+00
4.895451821558883587e+00
3.271302510032264355e+00
-1.253973862773981152e+00
-1.920431444664914666e+00
-3.994736747641211672e+00
-2.945732030043968663e+00
-7.379870823361293297e+00
-9.104637576149588796e+00
-1.051228204169076363e+01
-6.551567487105916854e+00
4.703878796741331136e+00
7.250832964765607791e+00
8.587817877402216027e+00
4.649418554514350710e+00
3.092126595440040315e+00
3.260322655238419909e+00
1.419448408609550460e+00
3.421394548566674687e-01
-1.763325491086068064e+00
-4.466811735602327360e+00
-1.002576005468449516e+01
-1.039745348718770757e+01
-8.213467023681525703e+00
-4.968144398720821364e+00
-1.699334388420311592e+00
-2.906143262089832646e+00
4.292006662389924454e-01
2.261274401099715448e+00
3.664005863040738387e+00
2.254811287259888886e+00
-5.303206725198030824e-01
-1.925305560792821336e+00
-4.271388332844336944e+00
-4.396144140696366165e+00
-2.665522844983554851e+00
4.730601985136059007e+00
8.780719865172871508e+00
8.470244992416477103e+00
6.003057301492526143e+00
1.566641240147575997e+00
1.527768770250413022e+00
8.694776549942014876e-01
-2.130759643332478692e+00
-2.225639814117029491e+00
-1.630477518704362083e+00
1.752747161354607764e-04
2.182522157818696407e+00
3.401339745316459551e-01
-2.612135828406445093e+00
-3.900141259698124419e+00
-3.312374507897721809e+00
-7.622064116355431462e-01
-2.814680315299380453e-01
-1.306643111727504580e+00
3.389734077847487703e-01
1.287044035354537597e+00
1.298268215194254394e+00
-8.897611350890796134e-01
-4.017007804407903393e+00
-3.978799321224608221e+00
-3.235588195345098228e+00
-2.168900393777204005e+00
-1.119647816129037965e+00
1.691558964938615572e+00
3.145595862124165976e+00
2.618939463733008122e+00
1.087524176248652497e+00
-2.498577149469489722e+00
-6.999197102035408236e+00
-8.755412410280385416e+00
-7.848429360392234599e+00
-5.329756635306632795e+00
-3.200707106359120147e+00
-6.322223725909307923e+00
-6.681227335634241982e+00
-3.503800589289468359e+00
-2.399611507241585340e+00
-1.750554867176736362e+00
-1.683834584048750305e+00
1.952109252143588547e+00
6.111465633505260620e+00
6.317671590857453445e+00
4.152552120094155974e+00
1.738012642817749365e+00
5.909516269824865997e-01
-1.621217240347471167e+00
-1.171461043332234636e-01
-7.574546831596220553e-01
2.076520936374033344e+00
2.408810983751996204e+00
-3.783932738643822180e+00
-6.346536026795955188e+00
-1.024707121067333304e+01
-1.358415440900530591e+01
-6.862622386483084647e+00
-2.544258470144951101e+00
1.267821534421048613e+00
3.168725703920782344e+00
-3.041064994217720585e+00
-3.962386952948010244e+00
-3.557709179878484118e+00
-1.179027860496910440e+00
-7.402244423203398205e-02
1.810896175665895891e+00
2.350239143372084616e+00
1.800574134846035790e+00
4.373552978716146455e+00
1.005544462068040934e+00
-2.883684744976470204e-01
-1.836354639474530925e+00
-1.705294007043798521e+00
1.956562921030822411e+00
2.208755587549303456e+00
-3.949093476995193974e+00
-8.178889413406640330e+00
-8.601592723948430219e+00
-7.659041040532265754e+00
-2.554119384524700553e+00
-1.335937904559451495e+00
1.040074197079735807e+00
4.271897965133276465e+00
3.429042952894954865e+00
-3.685271792532099355e-01
-6.122836026158826606e+00
-8.666646177045965516e+00
-1.054646680556023419e+01
-8.761758366392491837e+00
-7.164430040087360396e+00
-6.908282265448990600e+00
-2.753586606958744465e+00
3.521962973619456871e-01
3.235684546454648203e+00
2.313412679235432368e+00
-2.696858206298117233e-01
-2.917308796217381150e+00
-2.823480406886139438e+00
-4.276744444827611513e-01
8.079625924737754428e-01
2.849196285889803892e+00
5.170466079423564842e+00
1.287010872119700977e+01
1.715293138563906794e+01
1.557405750640966602e+01
1.399676143448557042e+01
1.329630653220405279e+01
1.499644568829254077e+01
1.226102142230675085e+01
5.160683769219433614e+00
-2.474630051608190495e+00
-8.738685278755015773e+00
-1.136069064295109143e+01
-8.842585116925445021e+00
-2.123571689927442385e+00
5.035617498947861037e+00
3.219423397290181121e+00
2.080660768994236687e+00
1.324401558752934971e+00
1.169706093684255599e+00
2.442011366929803362e+00
-3.305733658015919119e-01
-4.513520898750039145e-01
9.336843015242939359e-01
5.258252916753758388e-01
-1.687098924235354680e+00
-4.955382122117927501e+00
-6.117957252570415783e+00
-2.421146565381986082e-02
5.067705872533383449e+00
6.004343379384063262e+00
3.752811103290695449e+00
-3.635907115860997907e-01
-1.175579909653307054e+00
-4.508706766080426420e-01
2.218406746252573336e-01
2.798790057779432239e-01
6.171146736917498821e+00
8.860620466763865721e+00
9.201800379193107560e+00
6.275264424523835594e+00
4.746303905310126581e+00
7.569310805659383412e+00
6.525785018505559698e+00
4.982925536098234964e+00
-4.786732043165969203e-02
1.936980440870672560e+00
9.864170830980759419e+00
1.314231027172231414e+01
1.241086091367941791e+01
8.570003540173459555e+00
1.427854273832622756e+00
-1.255295588314378374e+00
-2.610343824749510766e+00
-3.762670983971621030e+00
4.842739499458581509e-02
1.063205814020624196e+00
-1.706614674128454912e+00
-5.024792512355057639e+00
-6.709080240410614238e+00
-4.287401630514004580e+00
-1.367994248706611016e+00
1.635184671684372537e+00
3.371622004473292300e+00
4.319132134264490830e+00
4.899101982759970220e+00
4.616534521871121122e+00
6.451503974559108734e+00
4.149966899377701246e+00
6.839574757177325992e+00
5.749033768994759264e+00
5.695685294324963621e+00
6.648741737424014531e+00
2.369606371135553058e+00
-5.698654164875361916e-01
-4.212140400128256523e+00
-3.928228074535665915e+00
4.263817417267490306e-01
6.734316472648890439e+00
7.667585084572138499e+00
6.247005290695791579e+00
4.707581142910534311e+00
1.944743601432500357e-01
-3.199559606778747511e+00
-5.056942090742281515e+00
-5.712327340216503124e+00
-2.623399653872769743e+00
-6.491895056101354422e-01
7.856868579213026615e-01
9.740848655477184481e-01
-9.746906828801910061e-01
-1.875051226946536032e+00
-1.324193584878759822e+00
-1.410892281272317028e+00
-1.759944660806200156e+00
-3.057775562469969177e+00
-2.556713015333880623e+00
-8.861922164323797757e-01
-7.790896969937666228e-01
-1.143567513308431982e+00
-2.570328688068459932e+00
-2.781295526087261383e+00
-3.148083821669545923e+00
-1.538012989617587811e+00
-2.361776150710100275e+00
-3.517072750526301750e+00
-2.693958995410987711e+00
-2.311656211041164699e+00
7.943675152087348312e-01
4.817541301919650465e+00
6.490285718345747412e+00
