average_doppler_shift
7.370170819852598925e+02
8.721362399455733438e+00
7.661492601836330962e+00
7.965945715158148310e+00
6.878729597720645295e+00
8.339209372388932451e+00
8.866563280819999449e+00
7.073624466268708666e+00
7.035897963344027950e+00
7.051104569124994725e+00
5.863780678184459028e+00
7.435345114850479220e+00
5.945242808744494845e+00
8.496893137446493327e+00
8.129739608332236855e+00
8.160761589505188596e+00
5.793650992442641368e+00
7.660404798810628968e+00
6.934386399112415056e+00
7.094941435495423221e+00
7.559118072428085533e+00
8.072036187293010201e+00
6.631556171810419009e+00
7.552048583389201930e+00
6.975168147037106969e+00
7.851151668427854169e+00
7.614190051963962702e+00
7.084297964595284824e+00
6.186264784788169102e+00
7.451287350245809904e+00
7.545777474383387862e+00
6.019149005315341583e+00
6.884747456714607416e+00
2.186780885138822214e+03
3.403012752153128531e+04
3.654030945087318827e+01
4.682120458686075040e+02
6.694952513880760307e+03
3.860612956817739905e+04
9.261570918825714216e+01
5.398552136011371658e+03
3.339622654708787053e+01
5.532689902303193463e+01
1.562466901835064846e+03
4.904533387163859715e+01
1.203728890160535201e+02
1.322462705340047432e+04
1.643011633150535431e+02
9.137233134057087227e+03
2.785796056631182438e+01
4.391225771022207169e+01
7.970860216266487441e+03
3.706524731095127123e+01
3.096234354980698811e+01
3.347649449279221244e+03
8.326921055682306871e+01
1.169681962575290963e+05
1.586389787016463337e+01
8.280089901681142450e+00
8.058106374850545706e+00
7.500471931376133661e+00
8.700199496507268648e+00
8.288761229936852715e+00
8.415678453951125348e+00
8.008044179251001538e+00
6.461142327991683310e+00
7.937322069506683064e+00
8.725039816897959710e+00
7.261940733689258742e+00
6.004239790037288138e+00
6.633160011241290732e+00
9.855042449001935267e+00
7.346758896064134348e+00
8.154008290221709032e+00
6.664757906563395728e+00
9.175072545694874293e+00
5.939795958024511435e+00
8.714086828044456112e+00
8.289766663222403409e+00
7.452438730219411944e+00
7.191540009207566975e+00
6.930274217171943363e+00
7.927320313169073707e+00
7.526251608784241931e+00
8.948565313488998640e+00
7.406495558539950785e+00
8.094508457204447893e+00
5.454804503048663378e+00
7.121737996392849546e+00
8.864616171351098473e+00
7.416027600084430738e+00
8.831280725480347371e+00
7.729785016925743157e+00
7.895142898386504626e+00
7.206675660271746331e+00
8.150013894454374963e+00
6.784336413658017761e+00
9.682698277832674449e+00
1.168110741745820391e+01
1.825365569117532800e+02
8.544850114979672284e+00
7.203715714398754244e+00
5.334203442842266440e+00
8.416768343428804755e+00
9.289058704487873186e+00
7.799913557450848245e+00
7.659479502621426406e+00
7.267476374517789495e+00
8.211227264698344186e+00
7.409227190417574604e+00
8.730608480813055294e+00
7.839318298545191688e+00
8.091749036108208060e+00
7.232554556414903857e+00
8.076035048988723375e+00
8.268127129706270395e+00
2.105029401748332418e+01
4.831204982648323920e+01
1.937019550912683741e+01
4.979514728874644192e+01
1.960905026083039004e+01
5.713430023130386815e+01
7.692490841088053699e+00
7.467294049631783004e+00
7.431157185905763463e+00
8.273712408662765583e+00
7.481176096854026625e+00
7.468542021187281499e+00
9.475066152257191732e+00
6.913291503490512468e+00
7.718973440362733918e+00
7.040061727071621256e+00
7.780651958918889832e+00
6.562780419839059576e+00
6.797551523098232629e+00
8.196363778743778639e+00
7.747266859792658167e+00
7.786482993972732025e+00
9.227601380297627998e+00
7.189990331573992144e+00
8.047238542826832486e+00
6.600894995171509017e+00
7.463605749876585094e+00
7.450602664876679881e+00
7.053570029300365363e+00
7.759810656718495459e+00
7.535322822090358308e+00
7.419794258065547155e+00
7.794311631370987037e+00
7.975126771506857892e+00
7.440094978889603361e+00
9.640794874266781278e+00
9.265033254214785075e+00
9.983601004935540146e+00
7.801590694305615692e+00
6.813471442901506414e+00
7.726337060152004277e+00
5.755924581205228208e+00
7.020413115060508247e+00
7.239884910049713795e+00
5.226318374437654235e+00
6.681806603497570940e+00
7.314445294078219639e+00
7.948722118527186353e+00
6.561646665375524989e+00
6.627174425059253693e+00
8.223161069793693656e+00
7.367604830891043122e+00
7.864135481862816413e+00
7.445844243094296822e+00
7.662414831461055620e+00
7.639248479217640053e+00
9.144908076507498151e+00
8.022366706232913813e+00
7.729190887059523618e+00
7.741852773936693133e+00
2.383703086773297741e+01
8.486079155012956471e+04
7.721616032995220280e+01
8.905701652879200125e+00
2.982280011636367362e+03
1.030730446506444764e+02
7.992855984475986588e+02
3.222249800008591592e+03
1.435943324112775372e+03
2.625180991140591402e+01
7.334919721480171795e+00
5.024126011972135331e+01
2.367709159306556543e+01
7.095416165900650718e+00
1.653101817702708729e+02
1.688306083022574100e+01
3.865928757055611413e+02
3.389434572234682008e+01
5.871308020215240049e+02
2.880420773855232852e+01
3.791388119782749300e+02
3.445460156015517583e+01
4.475409058054488298e+01
7.313078077523397269e+01
3.558392016884990880e+03
1.187007143022246055e+04
3.346898783057068982e+01
4.633890957965846837e+02
8.546814009124258149e+00
2.163806521121324806e+02
1.293499638438768962e+01
9.521953155372459321e+01
1.967483606069520263e+01
9.865654512350656660e+03
7.088650871742740556e+00
7.444518114407292053e+00
6.183494223233781639e+01
1.324884109291236278e+01
7.179329758508714576e+00
6.980317210869933398e+00
5.921986699465792015e+01
2.070755563211342576e+01
1.238763399735213625e+03
7.494065681862457140e+00
5.451344663855593353e+00
2.186987998079287354e+05
6.780407936546905212e+00
7.715111770824677251e+00
7.205643350949438641e+00
7.541976825299906650e+00
7.774237206928034105e+00
8.107485724205528044e+00
7.929175811811686181e+00
3.168634984674216071e+02
1.111288112656064797e+01
6.279908400830631621e+00
7.235670405222423440e+00
8.289054933991625518e+00
1.800150442147679497e+00
7.953590518410066146e+00
6.897598758588051382e+00
4.178079288755826610e+02
2.523832361133889572e+04
2.350777901459597051e+05
1.041102456327561958e+05
2.250429638441579300e+05
3.464607296001909999e+05
2.515919131153337075e+05
3.029079475304812659e+05
3.178859656094743987e+05
1.216874094554158425e+01
2.737761559033215875e+01
3.043181058403789407e+01
1.533970409904258148e+01
